,Driver ID,Driver Onboard Date,Number of Rides,Average Ride Distance in Miles,Average Ride Duration in Minutes,Percentage of Prime Rides:,Total Revenue:,Average Ride Revenue,Week 1 Rides,Week 2 Rides,Week 3 Rides,Week 4 Rides,Week 5 Rides,Week 6 Rides,Week 7 Rides,Week 8 Rides,Week 9 Rides,Week 10 Rides,Week 11 Rides,Week 12 Rides,Week 13 Rides,First Ride Week,Last Ride Week,Number of Days Driven,Total Late Night,Total Morning,Total Day,Total Night,Percent of Rides in Morning,Percent of Rides in Day,Percent of Rides in Night,Percent of Rides in Late Night
110,1f83b77c681720ce48d33c21083c27e0,2016-04-13,263,3.575218068,15.3603929,50.57034221,3609.904052,13.72587092,0,0,30,17,31,30,40,22,22,37,17,0,17,3,13,48,2,11,108,142,0.041825095,0.410646388,0.539923954,0.007604563
111,1f8e4a81c9da3260c84f14483319a338,2016-04-20,44,3.588074501,12.49318182,29.54545455,521.3995658,11.84999013,0,0,0,8,0,21,10,0,3,2,0,0,0,4,10,9,0,13,29,2,0.295454545,0.659090909,0.045454545,0
112,20f5672c1b6a59b9d5ec09a34ad90e9b,2016-04-30,45,4.138535742,14.56222222,15.55555556,555.3296245,12.34065832,0,0,0,0,4,27,0,6,0,0,8,0,0,5,11,9,0,3,31,11,0.066666667,0.688888889,0.244444444,0
113,215263f9135bdd22b0e41659046b150d,2016-04-13,395,4.319827312,14.90476793,33.16455696,5536.79479,14.017202,0,0,24,60,31,37,40,16,25,14,64,27,57,3,13,58,24,84,145,142,0.212658228,0.367088608,0.359493671,0.060759494
114,21eb2a893ddf647ee9d307d873a697b7,2016-05-11,551,3.513212132,13.14029038,41.92377495,7133.010824,12.94557318,0,0,0,0,0,0,64,92,102,60,65,92,76,7,13,42,45,154,41,311,0.279491833,0.074410163,0.564428312,0.081669691
115,220d2d2a94c58c0f7ee7cb1864d5f0c5,2016-04-26,370,4.345200769,13.47711712,45.40540541,5197.75098,14.04797562,0,0,0,0,71,66,55,28,57,52,0,0,41,5,13,37,91,33,88,158,0.089189189,0.237837838,0.427027027,0.245945946
116,2231ec7a993e7ce92f79588ccc405e21,2016-04-28,39,7.037476424,17.22521368,17.94871795,662.4265737,16.98529676,0,0,0,0,4,0,15,5,13,1,0,1,0,5,12,13,1,23,13,2,0.58974359,0.333333333,0.051282051,0.025641026
117,225fb2558cee416b136c9c9231824580,2016-04-16,41,7.560666439,15.89593496,7.317073171,667.0001891,16.2682973,0,0,3,6,5,3,8,3,1,5,3,3,1,3,13,27,11,0,1,29,0,0.024390244,0.707317073,0.268292683
118,22ca9510a0c0d97ba66750530ee0e914,2016-04-25,242,4.610357185,13.25206612,50,3652.670467,15.09367962,0,0,0,0,29,55,1,0,12,4,57,50,34,5,13,35,83,7,23,129,0.02892562,0.095041322,0.533057851,0.342975207
119,22d43c4cd79a3cbab663d9eadd1e5995,2016-03-31,373,9.33654517,20.28346738,42.62734584,8321.010627,22.30833948,24,0,47,6,33,25,27,40,23,23,39,42,44,1,13,61,23,108,77,165,0.289544236,0.206434316,0.442359249,0.061662198
120,23017e4c03d224c89b5e3a0550e1bd9f,2016-04-01,223,3.912803628,15.2470852,30.04484305,2927.831515,13.1292893,3,20,0,3,25,8,37,41,17,0,27,24,18,1,13,45,13,125,54,31,0.560538117,0.242152466,0.139013453,0.058295964
121,236af2c3c395a20fd53696a5634abd7b,2016-03-31,236,4.781855516,14.91617232,19.49152542,3142.769242,13.31681882,13,36,30,16,31,9,6,0,6,18,25,26,20,1,13,49,16,9,86,125,0.038135593,0.36440678,0.529661017,0.06779661
122,23d3a2d0f6732d106fbc3d6079ac018d,2016-04-19,75,2.88275525,13.05666667,56,948.1665237,12.64222032,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
123,23f2a72a48ef9f44301dbcfd69f8b3f0,2016-04-20,195,4.904036151,16.2565812,28.71794872,2824.335988,14.48377429,0,0,0,31,49,24,4,0,4,0,4,45,34,4,13,28,54,32,44,65,0.164102564,0.225641026,0.333333333,0.276923077
124,2422c0748699c412f9759b2897484061,2016-05-05,468,3.795197299,14.28272792,33.76068376,6064.248329,12.95779557,0,0,0,0,0,42,71,65,54,63,74,39,60,6,13,50,38,46,55,329,0.098290598,0.117521368,0.702991453,0.081196581
125,24708f36edaf58e1c50b06720b536b45,2016-04-06,254,4.233466274,13.75387139,22.04724409,3220.994517,12.68108078,0,21,45,36,26,12,0,0,5,5,34,38,32,2,13,40,7,107,93,47,0.421259843,0.366141732,0.18503937,0.027559055
126,2494554e7702a28816717bc0cbf7d57b,2016-05-02,212,5.467502675,13.45455975,24.05660377,2991.211697,14.10948914,0,0,0,0,0,29,14,10,10,6,25,59,59,6,13,40,83,12,42,75,0.056603774,0.198113208,0.353773585,0.391509434
127,24b79c598cb070bf049057bd529d3c86,2016-04-05,225,4.921736033,14.71362963,39.11111111,3261.944132,14.49752948,0,26,19,18,22,10,11,15,7,18,0,26,53,2,13,43,49,0,6,170,0,0.026666667,0.755555556,0.217777778
128,24f805c6313acfbc2250cbfd90268b24,2016-04-09,45,6.196991727,15.72518519,42.22222222,746.7871035,16.59526897,0,0,5,6,0,5,5,0,3,3,1,6,11,3,13,17,16,0,2,27,0,0.044444444,0.6,0.355555556
129,25061f5683655c7cc6e503eb0383c96e,2016-04-14,364,6.061847823,15.98443223,45.6043956,6203.090326,17.04145694,0,0,33,7,0,45,62,63,61,42,44,6,1,3,13,47,35,84,82,163,0.230769231,0.225274725,0.447802198,0.096153846
130,25827d13d5d988125ef4cc8a2ea3ddc1,2016-05-09,476,3.229229729,12.91162465,38.65546218,5842.437107,12.27402754,0,0,0,0,0,0,88,76,90,67,58,76,21,7,13,32,17,125,143,191,0.262605042,0.300420168,0.401260504,0.035714286
131,258e3bc5c82e3f687b4e999bc598374e,2016-04-29,40,5.138410777,17.15541667,20,589.0623036,14.72655759,0,0,0,0,4,7,5,7,5,3,2,3,4,5,13,19,1,17,14,8,0.425,0.35,0.2,0.025
132,2678d03ea513d10988818e77c5915b75,2016-04-20,569,3.378675488,13.57410662,39.543058,7184.46873,12.62648283,0,0,0,63,69,79,59,85,67,19,18,65,45,4,13,52,146,29,101,293,0.050966608,0.177504394,0.514938489,0.25659051
133,268e15733721c4f3c10d9942e85a4859,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
134,26dd952cf82f0d354e4007476748a1dc,2016-03-31,643,4.741925348,14.53862105,34.21461897,9048.082798,14.07166843,44,99,65,79,78,57,37,0,0,6,68,62,48,1,13,66,129,35,110,369,0.054432348,0.171073095,0.573872473,0.200622084
135,26efe85697b050171e2ac92d11f75605,2016-03-29,466,4.891234169,16.31927754,31.97424893,6816.189,14.62701502,52,48,37,36,32,35,39,38,49,18,9,47,26,1,13,59,10,142,151,163,0.30472103,0.324034335,0.349785408,0.021459227
136,272fc17e9698d95dda029e15b5546534,2016-04-07,305,4.357994633,15.5784153,40,4500.258533,14.75494601,0,12,20,29,21,30,20,34,21,52,26,29,11,2,13,52,0,43,203,59,0.140983607,0.66557377,0.193442623,0
137,2736701b1fff80dc6ec8618309c76813,2016-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
138,274a1e97df854e1590ae812ca9ee5ac7,2016-04-02,313,5.039779568,18.69094782,35.14376997,4837.643263,15.45572928,1,3,0,9,24,29,16,22,55,56,31,32,35,1,13,57,0,7,173,133,0.022364217,0.552715655,0.424920128,0
139,276f6a36e30c69076c4cab7970ade946,2016-05-13,42,4.7475836,18.73888889,45.23809524,736.2900249,17.53071488,0,0,0,0,0,0,11,31,0,0,0,0,0,7,8,9,0,0,13,29,0,0.30952381,0.69047619,0
140,28083e35d199d29c2a88502329af5f6d,2016-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
141,281274ed70a896744065199c58462f3d,2016-04-07,48,7.675830361,18.996875,18.75,891.8232582,18.57965121,0,28,8,2,0,10,0,0,0,0,0,0,0,2,6,11,1,11,19,17,0.229166667,0.395833333,0.354166667,0.020833333
142,28a396a3e1793b64046aaaf8345604ec,2016-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
143,28e4da66781b209cd9a299365a0dcab0,2016-04-21,27,3.613627671,13.61975309,18.51851852,312.8269722,11.58618416,0,0,0,1,6,6,3,1,0,5,5,0,0,4,11,9,0,0,4,23,0,0.148148148,0.851851852,0
144,290c05b6d7e38c64bae2535b5d1d27f2,2016-04-15,328,5.450818045,16.59070122,27.43902439,5042.767453,15.37429101,0,0,4,28,42,39,34,27,40,30,30,18,36,3,13,57,0,21,198,109,0.06402439,0.603658537,0.332317073,0
145,297e507cc9f1da096e51c2223657255b,2016-05-07,588,5.006588242,16.28826531,33.16326531,8821.620863,15.00275657,0,0,0,0,0,21,110,11,81,77,87,96,105,6,13,40,22,221,175,170,0.37585034,0.297619048,0.289115646,0.037414966
146,299507a03373935d7a89a9fd6a6c0e46,2016-04-11,54,5.542011931,15.45493827,27.77777778,807.1244407,14.9467489,0,0,11,17,0,1,0,5,0,4,9,6,1,3,13,15,9,6,10,29,0.111111111,0.185185185,0.537037037,0.166666667
147,29ca037d71b4a5934ae4528d050daeef,2016-04-13,332,6.174285171,16.05953815,15.06024096,5134.723603,15.46603495,0,0,13,37,4,29,31,54,35,42,29,43,15,3,13,56,0,54,152,126,0.162650602,0.457831325,0.379518072,0
148,2a190f6b01dba26d00d3b644a268ba75,2016-04-07,294,6.042061524,14.67278912,17.68707483,4519.447201,15.37226939,0,2,15,17,10,50,25,48,46,13,29,36,3,2,13,49,34,86,140,34,0.292517007,0.476190476,0.115646259,0.115646259
149,2a289b5c712e32bfb651b126cbe4e5bb,2016-04-05,241,3.699333564,15.60387275,31.95020747,3138.488083,13.02277213,0,21,28,16,2,25,5,41,4,9,60,14,16,2,13,30,18,6,127,90,0.024896266,0.526970954,0.373443983,0.074688797
150,2a4afd4ab156dd0a6a0dc48bdf5d8db7,2016-05-07,42,4.86996444,15.78690476,30.95238095,603.0798452,14.35904393,0,0,0,0,0,11,2,4,0,8,8,9,0,6,12,8,4,14,20,4,0.333333333,0.476190476,0.095238095,0.095238095
151,2aa41b072dc16081ebe60ad5b17f5a4c,2016-04-08,459,4.582368073,15.09251997,35.72984749,6428.704786,14.00589278,0,17,22,41,32,33,37,38,47,40,25,46,81,2,13,56,43,94,129,193,0.204793028,0.281045752,0.420479303,0.093681917
152,2b1f99b4f3360623da8fdcd39828122e,2016-04-12,247,7.119097632,18.1268556,16.19433198,4204.897677,17.02387724,0,0,26,38,64,24,54,5,27,4,0,5,0,3,12,42,0,39,104,104,0.157894737,0.421052632,0.421052632,0
153,2b4078909534095c15f578c588667bc9,2016-05-03,53,4.211218896,13.03867925,33.96226415,691.8289542,13.0533765,0,0,0,0,0,42,11,0,0,0,0,0,0,6,7,8,19,0,0,34,0,0,0.641509434,0.358490566
154,2b77329ac116a3d1a5334c3fd54bd499,2016-03-29,268,4.234965887,14.45267413,22.76119403,3514.924944,13.11539158,29,12,26,42,24,26,12,13,17,15,13,28,11,1,13,39,11,153,77,27,0.570895522,0.287313433,0.100746269,0.041044776
155,2ba51f9574a5c08327a718edada3e052,2016-04-26,40,4.296668199,14.52166667,25,528.3647244,13.20911811,0,0,0,0,3,1,36,0,0,0,0,0,0,5,7,8,3,6,14,17,0.15,0.35,0.425,0.075
156,2ba60fe37b426385154d69d8eff687e1,2016-04-25,41,3.629407844,12.66585366,24.3902439,491.8844699,11.99718219,0,0,0,0,24,0,3,0,5,9,0,0,0,5,10,13,3,4,8,26,0.097560976,0.195121951,0.634146341,0.073170732
157,2c00d6d77281fb9f97c1eb711f39b08d,2016-05-02,83,2.602391372,13.52891566,39.75903614,964.4031404,11.61931494,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
158,2c130ea88372d326fb1a0719227627e3,2016-04-23,215,5.17969088,16.32162791,35.81395349,3335.869959,15.51567423,0,0,0,6,38,40,13,18,31,29,15,25,0,4,12,40,25,23,49,118,0.106976744,0.227906977,0.548837209,0.11627907
159,2cc500616c927ce30d0bd1e87c699ef5,2016-04-06,34,5.539154158,16.35490196,14.70588235,489.0445048,14.38366191,0,10,5,0,5,0,9,3,0,0,2,0,0,2,11,7,0,1,20,13,0.029411765,0.588235294,0.382352941,0
160,2d42e6d775b4399a56b71c2f3d6905ab,2016-03-29,224,2.993513091,12.16428571,37.05357143,2596.652763,11.59219983,1,8,0,0,5,20,37,23,40,22,19,15,34,1,13,38,17,90,13,104,0.401785714,0.058035714,0.464285714,0.075892857
161,2d4c69afb7ac569a35a1c15fcecc1cb0,2016-04-14,439,4.813579262,13.67107062,36.21867882,6380.307236,14.53372947,0,0,22,26,24,68,95,66,58,31,9,6,34,3,13,58,84,82,120,153,0.186788155,0.273348519,0.348519362,0.191343964
162,2da7874cc42c3c94f157bd3fd78369b6,2016-03-29,538,3.245246164,14.69965923,32.89962825,6616.94529,12.29915481,39,76,68,54,62,46,37,34,30,53,27,12,0,1,12,66,2,94,193,249,0.17472119,0.358736059,0.462825279,0.003717472
163,2db4e5237ec8a271bd6269b5ddc9b422,2016-04-22,277,5.702351064,15.74031288,36.46209386,4459.83702,16.10049466,0,0,0,19,41,38,15,31,22,24,25,13,49,4,13,39,5,220,35,17,0.794223827,0.126353791,0.061371841,0.018050542
164,2e4d5b1e1a62e56b3a8f887641379fe4,2016-04-09,583,5.022970434,12.6707833,30.70325901,8197.154491,14.0602993,0,13,39,38,23,53,57,65,63,55,70,62,45,2,13,76,402,33,9,139,0.056603774,0.015437393,0.238421955,0.689536878
165,2e5d7b104b570a5cf450f6825880c9dc,2016-05-15,35,4.916620655,14.09333333,20,477.7199614,13.64914175,0,0,0,0,0,0,10,0,18,0,0,5,2,7,13,8,0,4,15,16,0.114285714,0.428571429,0.457142857,0
166,2e882efad8288189f654defcd3dbcd64,2016-04-24,33,3.081010812,10.72373737,36.36363636,363.6995419,11.02119824,0,0,0,4,11,3,0,0,0,0,0,0,15,4,13,6,0,0,0,33,0,0,1,0
167,2ebb15757eae00c4c491f569ca1a72a4,2016-04-01,34,2.996003477,14.01568627,17.64705882,374.1165736,11.00342863,17,11,0,0,0,0,0,0,0,0,0,6,0,1,12,5,0,0,24,10,0,0.705882353,0.294117647,0
168,2ed0f3c071cdebf30186d2bf0a0c6151,2016-04-07,295,3.722408154,12.20740113,34.23728814,3724.259196,12.62460745,0,30,55,0,0,19,4,34,34,10,37,8,64,2,13,39,70,1,24,200,0.003389831,0.081355932,0.677966102,0.237288136
169,2f29fdfd281552870b7f07152889e0fb,2016-04-04,258,3.484537886,13.85096899,35.27131783,3304.191963,12.80694559,0,21,0,0,0,12,25,34,32,37,33,40,24,2,13,36,0,192,66,0,0.744186047,0.255813953,0,0
170,2f331eb33f5d186bdcfb8cd8e2eb1349,2016-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
171,2f3773bd9dab0fa3e04c6f58dc0714a4,2016-04-22,26,3.352544904,9.752564103,26.92307692,312.4380386,12.01684764,0,0,0,2,5,14,3,0,0,0,0,0,2,4,13,13,13,0,0,13,0,0,0.5,0.5
172,2f50e03ac03a920d1447b894643797f6,2016-04-08,32,3.373490841,14.38541667,34.375,416.4153316,13.01297911,0,3,14,5,7,2,1,0,0,0,0,0,0,2,7,8,0,15,13,4,0.46875,0.40625,0.125,0
173,304fecb59756fb1d76c37ab927293da0,2016-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
174,309320204754c3eeb2577949e870fe2d,2016-04-06,217,3.544668023,13.14447005,36.86635945,2726.439567,12.56423763,0,10,17,10,17,24,15,10,29,11,35,26,13,2,13,49,5,40,57,115,0.184331797,0.262672811,0.529953917,0.023041475
175,30e91f4104a6b5b0450588d8febddd93,2016-05-05,43,5.378125541,12.00813953,9.302325581,594.7618804,13.83167164,0,0,0,0,0,1,0,0,3,6,5,13,15,6,13,17,9,12,3,19,0.279069767,0.069767442,0.441860465,0.209302326
176,314d2be0d3461375f9e9ecf56b2b04ee,2016-04-29,49,5.018979767,16.5962585,8.163265306,670.420379,13.68204855,0,0,0,0,7,30,12,0,0,0,0,0,0,5,7,12,0,31,13,5,0.632653061,0.265306122,0.102040816,0
177,3155bb6b7fc081f2cccc4f50c9bea08e,2016-04-11,27,4.478946741,13.35308642,33.33333333,363.3141947,13.45608129,0,0,3,5,0,0,0,0,0,4,7,0,8,3,13,7,6,0,3,18,0,0.111111111,0.666666667,0.222222222
178,31b451688ffc6f785c22bf74374507bc,2016-04-27,41,4.441496544,13.12682927,36.58536585,574.2248325,14.00548372,0,0,0,0,41,0,0,0,0,0,0,0,0,5,5,4,6,11,8,16,0.268292683,0.195121951,0.390243902,0.146341463
179,329870cd7580c9efbc6b62073f89b90d,2016-04-24,54,3.799866888,12.58425926,20.37037037,629.0648213,11.64934854,0,0,0,9,21,4,10,2,0,0,3,5,0,4,12,14,6,6,6,36,0.111111111,0.111111111,0.666666667,0.111111111
180,32b84f6d92b60badb7a8a6c47088151d,2016-04-14,39,5.788007379,13.58247863,12.82051282,547.6562984,14.04246919,0,0,2,2,4,27,2,2,0,0,0,0,0,3,8,15,18,0,0,21,0,0,0.538461538,0.461538462
181,32d6b6b2ad34385519bd4492ce78eee4,2016-04-02,29,2.598473651,12.34195402,31.03448276,319.8426156,11.02905571,0,7,6,2,2,7,5,0,0,0,0,0,0,2,7,10,0,1,11,17,0.034482759,0.379310345,0.586206897,0
182,336a98815390e16a5661d2570374d448,2016-03-31,501,3.859091813,12.79700599,21.75648703,6197.219432,12.36969947,5,17,45,46,45,54,50,11,17,47,36,71,57,1,13,54,10,153,232,106,0.305389222,0.463073852,0.211576846,0.01996008
183,336c8ec2eb47bc1453b85ee78849038e,2016-04-29,253,3.511237342,14.30335968,47.03557312,3353.919303,13.25659804,0,0,0,0,5,33,35,53,58,42,27,0,0,5,11,31,56,22,37,138,0.086956522,0.146245059,0.545454545,0.221343874
184,339a64370e18200c78fa15487f688c74,2016-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
185,33b7762088cf5b82b8fe6fc291f93b6b,2016-04-15,25,6.095741111,13.60266667,16,370.1172745,14.80469098,0,0,15,10,0,0,0,0,0,0,0,0,0,3,4,4,14,2,2,7,0.08,0.08,0.28,0.56
186,34699d5745d74c7076fd1ef051b795a9,2016-04-28,56,5.30185178,16.16785714,35.71428571,965.7224257,17.24504332,0,0,0,0,9,15,6,21,5,0,0,0,0,5,9,6,0,0,30,26,0,0.535714286,0.464285714,0
187,3474d70dfe09a1d9545f436cd3f3136a,2016-05-13,42,2.429005206,12.56309524,50,470.5074316,11.2025579,0,0,0,0,0,0,9,0,0,20,13,0,0,7,11,5,0,0,7,35,0,0.166666667,0.833333333,0
188,34784d7e4e1ee4869f10d9abeb4ad3fa,2016-04-23,314,4.405724656,13.09930998,19.10828025,4038.414383,12.8611923,0,0,0,9,41,39,48,27,13,18,19,41,59,4,13,51,30,10,49,225,0.031847134,0.156050955,0.71656051,0.095541401
189,34c0cce7c3c34f9f6062b697637890b2,2016-05-11,179,4.068821578,13.04031657,49.16201117,2481.244923,13.86170348,0,0,0,0,0,0,26,46,5,11,25,35,31,7,13,32,63,0,13,103,0,0.072625698,0.575418994,0.351955307
190,34e2c40d9d6f01ec4a0ffed4b032ec1e,2016-04-29,43,5.20976243,16.86976744,39.53488372,731.3044829,17.007081,0,0,0,0,5,14,7,7,7,0,0,0,3,5,13,14,0,25,14,4,0.581395349,0.325581395,0.093023256,0
191,352a72ac75c8886f94894f0cd77ef75d,2016-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
192,3575446a7484516f5593add3ddd37451,2016-04-04,391,7.239561311,17.51487639,25.57544757,6849.940087,17.51902836,0,59,34,26,31,33,24,51,34,44,52,3,0,2,12,56,12,35,158,186,0.089514066,0.404092072,0.475703325,0.030690537
193,35c3b0390b6f80657c53fb46b13f0a9e,2016-05-12,42,5.877594305,14.62063492,14.28571429,625.6813363,14.89717467,0,0,0,0,0,0,12,7,12,4,0,4,3,7,13,11,0,1,26,15,0.023809524,0.619047619,0.357142857,0
194,35db61ddf8e29d55a2d355ed0f9166d8,2016-04-04,41,2.962614276,16.56260163,41.46341463,566.7864253,13.82405915,0,7,16,0,0,0,0,0,0,0,4,8,6,2,13,14,0,21,6,14,0.512195122,0.146341463,0.341463415,0
195,35fa59db20f02b89264c5a97b94d7785,2016-04-19,33,4.17924005,14.16616162,21.21212121,413.6453989,12.53470906,0,0,0,1,0,6,5,1,12,5,0,3,0,4,12,14,5,18,7,3,0.545454545,0.212121212,0.090909091,0.151515152
196,363f684a638dac345e67fbb78e492efc,2016-04-29,207,5.522529745,15.86086957,28.50241546,3304.794951,15.965193,0,0,0,0,13,30,30,18,10,20,23,32,31,5,13,33,8,98,70,31,0.473429952,0.338164251,0.149758454,0.038647343
197,367091701b7a57ef3e93c9fe2f6d3b3c,2016-04-25,44,3.488584253,12.05378788,22.72727273,511.704311,11.62964343,0,0,0,0,5,7,4,8,17,3,0,0,0,5,10,17,2,24,4,14,0.545454545,0.090909091,0.318181818,0.045454545
198,36de1e085fbd8f354dd3192571cece32,2016-04-19,364,5.62698421,14.16121795,28.84615385,5546.717654,15.23823531,0,0,0,32,47,40,34,36,30,37,37,36,35,4,13,55,171,23,28,142,0.063186813,0.076923077,0.39010989,0.46978022
199,36df5bf5a89917fde3573e7c960c2097,2016-04-27,259,4.304023429,15.52084942,37.83783784,3644.028462,14.06960796,0,0,0,0,26,30,34,45,23,17,22,26,36,5,13,36,0,29,182,48,0.111969112,0.702702703,0.185328185,0
200,370412f2a2747c1fdf8e807374c04a3d,2016-04-17,159,3.882200078,12.30932914,45.91194969,2069.374334,13.01493292,0,0,10,3,12,18,11,17,23,25,13,9,18,3,13,37,74,0,0,85,0,0,0.534591195,0.465408805
201,370e9f95700973dd95508e2f39b2bd29,2016-04-22,57,4.208655657,13.2380117,21.05263158,702.6078434,12.32645339,0,0,0,14,13,16,14,0,0,0,0,0,0,4,7,10,5,9,12,31,0.157894737,0.210526316,0.543859649,0.087719298
202,3777e15bb2eb838394a372e119d96462,2016-04-04,29,3.847154306,14.64885057,31.03448276,387.0832159,13.3476971,0,14,0,11,0,0,0,0,0,0,0,4,0,2,12,6,2,0,11,16,0,0.379310345,0.551724138,0.068965517
203,3788dc9e91f1548816ce8b5af07ddadc,2016-04-26,783,4.896567945,16.59848872,46.10472542,12619.13262,16.11638904,0,0,0,0,69,75,107,97,69,34,109,114,109,5,13,56,194,1,198,390,0.001277139,0.252873563,0.498084291,0.247765006
204,378f8bfcef6759b1e6b0e66b04424f54,2016-04-02,233,3.718318458,13.68991416,28.32618026,2998.794774,12.87036384,2,25,17,14,0,6,24,40,30,33,22,0,20,1,13,38,20,48,98,67,0.206008584,0.420600858,0.287553648,0.08583691
205,37ac4f9379c836b08c9a6e2315fd66af,2016-04-07,44,2.997600936,13.78939394,75,710.0526859,16.13756104,0,1,0,2,1,11,17,8,4,0,0,0,0,2,9,16,0,30,9,5,0.681818182,0.204545455,0.113636364,0
206,38510028b6d34d1b1339fa4e70783563,2016-04-17,442,3.638976648,14.39604072,34.84162896,5581.882513,12.62869347,0,0,7,30,42,55,48,25,42,58,57,42,36,3,13,55,32,97,241,72,0.219457014,0.545248869,0.162895928,0.07239819
207,3857da988688981b67c878fc179eb0dc,2016-04-23,190,4.891400398,13.83210526,37.36842105,2977.883137,15.67306914,0,0,0,4,5,19,17,30,30,18,18,20,29,4,13,37,167,3,0,20,0.015789474,0,0.105263158,0.878947368
208,387fb3e0e515f38826f70eb475a3bfb6,2016-04-16,199,3.361411054,12.45485762,36.68341709,2371.988255,11.91953897,0,0,2,2,22,27,23,27,30,15,14,20,17,3,13,37,40,26,36,97,0.130653266,0.180904523,0.487437186,0.201005025
209,392e07cd00f38f357ae73795619fd0e3,2016-04-27,533,3.71526337,13.73680425,35.64727955,6879.014071,12.90621777,0,0,0,0,60,61,83,66,62,42,23,81,55,5,13,41,17,189,154,173,0.354596623,0.288930582,0.324577861,0.031894934
210,392f50e58bee8a34399972bf0cb175d3,2016-04-30,281,3.336959556,13.65367734,58.36298932,3921.15295,13.95428096,0,0,0,0,27,64,68,50,43,19,10,0,0,5,11,33,30,34,17,200,0.120996441,0.060498221,0.711743772,0.106761566
211,39a7bc235caf53556b15dd28ab5a7157,2016-05-02,433,4.379792373,15.38202463,40.87759815,6277.678916,14.49810373,0,0,0,0,0,69,62,55,62,11,46,64,64,6,13,43,121,25,43,244,0.057736721,0.099307159,0.563510393,0.279445727
212,39b23365604d2633d74192b7131d6f67,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
213,39eedffe18d7ec6c53741f9d46c7ab51,2016-04-22,348,3.708559617,12.77504789,42.24137931,4488.198897,12.89712327,0,0,0,20,60,50,40,43,14,18,82,21,0,4,12,42,135,0,0,213,0,0,0.612068966,0.387931034
214,3a1d9fb7a8cfd55ae38d1b4fb1520d1f,2016-05-02,334,4.226376432,14.78972056,31.43712575,4558.988791,13.64966704,0,0,0,0,0,68,69,41,33,59,57,7,0,6,12,31,40,6,96,192,0.017964072,0.28742515,0.574850299,0.119760479
215,3a1e17213c1fda2fc6126425e8721a6d,2016-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
216,3a52faf7577b389cbe9912652cbad33c,2016-03-30,688,4.123456575,13.1378876,28.34302326,9051.772184,13.15664562,52,79,53,70,0,0,28,87,84,65,55,52,63,1,13,59,72,99,157,360,0.143895349,0.228197674,0.523255814,0.104651163
217,3af5c66b6800650cebac636822ac14c7,2016-04-25,357,3.67768592,13.44990663,38.93557423,4527.967069,12.68338115,0,0,0,0,48,35,30,32,37,35,55,47,38,5,13,47,79,56,130,92,0.156862745,0.364145658,0.257703081,0.221288515
218,3b2dca5cc3db92a05ea35056887108b6,2016-04-04,26,4.073026592,13.25448718,19.23076923,311.1395975,11.9669076,0,26,0,0,0,0,0,0,0,0,0,0,0,2,2,6,4,0,7,15,0,0.269230769,0.576923077,0.153846154
219,3b6ae24dc593e6609bf90a1b80630439,2016-04-21,59,6.451692061,21.10932203,13.55932203,1029.752274,17.45342836,0,0,0,13,0,12,34,0,0,0,0,0,0,4,7,9,3,13,22,21,0.220338983,0.372881356,0.355932203,0.050847458
220,3b7f314bfe75abaa6718399d534ccf47,2016-04-01,325,4.042482776,13.81728205,43.38461538,4420.783269,13.60241006,13,36,6,19,14,14,56,71,8,20,13,9,46,1,13,42,96,20,44,165,0.061538462,0.135384615,0.507692308,0.295384615
221,3b87648d266e62600ff719b691fd8562,2016-04-14,203,3.15337481,15.14408867,39.408867,2525.141565,12.43912101,0,0,7,2,5,23,3,9,8,33,23,47,43,3,13,31,7,23,58,115,0.113300493,0.285714286,0.566502463,0.034482759
222,3babf7dbd39edd11603dcd53e50dc050,2016-05-13,30,5.543804707,18.06333333,40,482.9045938,16.09681979,0,0,0,0,0,0,1,1,7,15,4,2,0,7,12,8,0,6,2,22,0.2,0.066666667,0.733333333,0
